CaseTypeID,Name,Descr,RequestTypeID,IsEnabled,CalendarTypeID,ReportGroupingID,RegulatoryProcedureTypeID,DefaultPriorityCasePriorityTypeID,DefaultCaseRiskRatingRequired,DefaultCaseRiskRatingReferenceID,RegulatedItemInstantiationTypeID,RegulatoryInstrumentNumberPrefix,CaseTypeGroupVersionNumber,CaseTypeVersionNumber,CaseTypeVersionStatusID,DataSetID,CaseTypeModifiedBy,CaseTypeModifiedDate,ConcurrencyRowVersion,ManagementCommitteeReportTableTypeID,SpcTypeID,InterfaceBehaviourID,ReportGroupingLevelTwoID,ReportGroupingLevelThreeID
422,MR Variation Type IA EXP as CMS,MR Variation Type IA EXP as CMS,13,1,2,11,3,3,1,5,2,VPA,112,1,3,1,42,00:00.0,0x0000000000392130,7,NULL,NULL,NULL,NULL
423,MR Variation Type IB EXP as CMS,MR Variation Type IB EXP as CMS,13,1,2,11,3,3,1,5,2,VPA,113,1,3,1,42,00:00.0,0x0000000000392131,7,NULL,NULL,NULL,NULL
424,National Variation Type IA EXP,National Variation Type IA EXP,13,1,2,11,4,3,1,5,2,VPA,114,1,3,1,42,00:00.0,0x0000000000392132,7,NULL,NULL,NULL,NULL
1414,MR Renewal as CMS,MR Renewal as CMS,8,1,2,10,3,3,1,5,2,VPA,115,1,3,1,96,00:00.0,0x0000000000392133,7,NULL,NULL,NULL,NULL
1415,National Variation Type IB EXP,National Variation Type IB EXP,13,1,2,11,4,3,1,5,2,VPA,116,1,3,1,42,00:00.0,0x0000000000392134,7,NULL,NULL,NULL,NULL
1416,National Variation Type II (90 Day),National Variation Type II (90 Day),13,1,2,11,4,3,1,5,2,VPA,67,2,3,1,96,00:00.0,0x0000000000392135,7,NULL,NULL,NULL,NULL
1417,Centralised Renewal as Co-Rapp,Centralised Renewal as Co-Rapp,8,1,2,10,1,3,1,5,2,,117,1,3,1,96,00:00.0,0x0000000000392136,7,NULL,NULL,NULL,NULL
1418,National Variation Type II (90 Day),National Variation Type II (90 Day),13,1,2,11,4,3,1,5,2,VPA,67,3,3,1,96,00:00.0,0x0000000000392137,7,NULL,NULL,NULL,NULL
1419,Batch Specific Request,Batch Specific Request,13,1,2,4,3,1,1,5,2,VPA,45,2,3,1,96,00:00.0,0x0000000000392138,7,NULL,NULL,NULL,NULL
1420,Marketing Status Notification SIT,Marketing Status Notification SIT,7,1,2,4,4,3,1,5,2,VPA,43,2,3,1,96,00:00.0,0x0000000000392139,7,NULL,NULL,NULL,NULL
1421,National Variation Worksharing (30 Day),National Variation Worksharing (30 Day),13,1,2,11,4,3,1,5,2,VPA,118,1,3,1,96,00:00.0,0x000000000039213A,7,NULL,NULL,NULL,NULL
1422,National Variation Worksharing (60 Day),National Variation Worksharing (60 Day),13,1,2,11,4,3,1,5,2,VPA,119,1,3,1,96,00:00.0,0x000000000039213B,7,NULL,NULL,NULL,NULL
1423,National Renewal,National Renewal,8,1,2,10,4,3,1,5,2,,120,1,3,1,96,00:00.0,0x000000000039213C,7,NULL,NULL,NULL,NULL
1424,PSUR - National,PSUR - National,10,1,2,9,4,3,1,5,2,VPA,47,2,3,1,96,00:00.0,0x000000000039213D,7,NULL,NULL,NULL,NULL
1425,New - MR as RMS,New - MR as RMS,6,1,2,5,3,3,1,NULL,2,VPA,28,6,3,1,96,00:00.0,0x000000000039213E,7,NULL,NULL,NULL,NULL
1426,MR Variation Type IA as RMS,MR Variation Type IA as RMS,13,1,2,11,3,3,1,5,2,VPA,48,2,3,1,96,00:00.0,0x000000000039213F,7,NULL,NULL,NULL,NULL
1427,MR Variation Type IB as RMS,MR Variation Type IB as RMS,13,1,2,11,3,3,1,5,2,VPA,52,2,3,1,96,00:00.0,0x0000000000392140,7,NULL,NULL,NULL,NULL
1428,MR Variation Type II as RMS (30 day),MR Variation Type II as RMS (30 day),13,1,2,11,3,3,1,5,2,,83,2,3,1,96,00:00.0,0x0000000000392141,7,NULL,NULL,NULL,NULL
1429,MR Variation Type II as RMS (60 day),MR Variation Type II as RMS (60 day),13,1,2,11,3,3,1,5,2,,2,4,3,1,96,00:00.0,0x0000000000392142,7,NULL,NULL,NULL,NULL
1430,MR Variation Type II as RMS (90 day),MR Variation Type II as RMS (90 day),13,1,2,11,3,3,1,5,2,,82,2,3,1,96,00:00.0,0x0000000000392143,7,NULL,NULL,NULL,NULL
1431,New - Decentralised as RMS,New - Decentralised as RMS,6,1,2,5,2,3,1,5,1,VPA,40,2,3,1,96,00:00.0,0x0000000000392144,7,NULL,NULL,NULL,NULL
1432,Transfer,Transfer,12,1,2,13,3,3,1,5,2,,34,3,3,1,96,00:00.0,0x0000000000392145,7,NULL,NULL,NULL,NULL
1433,Withdrawal,Withdrawal,14,1,2,12,3,3,1,5,2,,37,3,3,1,96,00:00.0,0x0000000000392146,7,NULL,NULL,NULL,NULL
1434,Transfer,Transfer,12,1,2,13,3,3,1,5,2,,34,4,3,1,42,00:00.0,0x0000000000392147,7,NULL,NULL,NULL,NULL
1435,New - Homeopathic SIT,New - Homeopathic SIT,6,1,2,5,4,3,1,5,1,HoVR,31,2,3,1,96,00:00.0,0x0000000000392148,7,NULL,NULL,NULL,NULL
1436,National Variation Type II (30 Day),National Variation Type II (30 Day),13,1,2,11,4,3,1,5,2,VPA,68,2,3,1,96,00:00.0,0x0000000000392149,7,NULL,NULL,NULL,NULL
1437,National Variation Worksharing (60 Day),National Variation Worksharing (60 Day),13,1,2,11,4,3,1,5,2,VPA,119,2,3,1,96,00:00.0,0x000000000039214A,7,NULL,NULL,NULL,NULL
1438,National Variation Worksharing (30 Day),National Variation Worksharing (30 Day),13,1,2,11,4,3,1,5,2,VPA,118,2,3,1,96,00:00.0,0x000000000039214B,7,NULL,NULL,NULL,NULL
1439,National Variation Worksharing (90 Day),National Variation Worksharing (90 Day),13,1,2,11,4,3,1,5,2,,99,2,3,1,96,00:00.0,0x000000000039214C,7,NULL,NULL,NULL,NULL
1441,Testing Case Type Config CD,Testing Case Type Config CD,13,1,2,11,3,NULL,1,7,2,,121,1,3,4,42,00:00.0,0x000000000039214D,7,NULL,NULL,NULL,NULL
1442,Paula Do Not Use Plz Prioity Case Type,Paula Do Not Use Plz Prioity Case Type,6,1,1,5,4,NULL,1,6,1,VPA,122,1,3,1,91,00:00.0,0x000000000039214E,7,NULL,NULL,NULL,NULL
1443,Paula Do Not Use Plz Prioity Case Type - yes,Paula Do Not Use Plz Prioity Case Type - yes,6,1,1,5,4,1,1,6,1,VPA,122,2,3,1,91,00:00.0,0x000000000039214F,7,NULL,NULL,NULL,NULL
1444,Testing no calendar type,Testing no calendar type,6,1,2,5,4,NULL,1,NULL,1,trt,123,1,3,1,42,00:00.0,0x0000000000392150,7,NULL,NULL,NULL,NULL
1445,HK do not use New Product Case Type Test,HK do not use New Product Case Type Test,6,1,1,5,4,NULL,1,NULL,1,VPA,61,2,3,1,146,00:00.0,0x0000000000392151,7,NULL,NULL,NULL,NULL
1446,HK do not use New Product Case Type Test,HK do not use New Product Case Type Test,6,1,1,5,4,NULL,1,NULL,1,VPA,61,3,3,1,146,00:00.0,0x0000000000392152,7,NULL,NULL,NULL,NULL
1447,HK do not use New Product Case Type Test,HK do not use New Product Case Type Test,6,1,1,5,4,NULL,1,NULL,1,VPA,61,4,3,1,42,00:00.0,0x0000000000392153,7,NULL,NULL,NULL,NULL
1448,HK do not use New Variation Case Type Test,HK do not use New Variation Case Type Test,13,1,1,11,4,NULL,1,NULL,2,VPA,124,1,3,1,146,00:00.0,0x0000000000392154,7,NULL,NULL,NULL,NULL
1449,MR Variation Type II as RMS (60 day),MR Variation Type II as RMS (60 day),13,1,2,11,3,3,1,5,2,,2,5,3,1,96,00:00.0,0x0000000000392155,7,NULL,NULL,NULL,NULL
1450,Centralised Renewal as Rapp,Centralised Renewal as Rapp,8,1,2,10,1,3,1,5,2,,125,1,3,1,42,00:00.0,0x0000000000392156,7,NULL,NULL,NULL,NULL
1451,MR Variation Worksharing as CMS (30 day),MR Variation Worksharing as CMS (30 day),13,1,2,11,3,3,1,5,2,VPA,126,1,3,1,96,00:00.0,0x0000000000392157,7,NULL,NULL,NULL,NULL
1452,Classification Enquiry SIT,Classification Enquiry SIT,1,1,2,2,4,3,1,5,1,,127,1,3,1,96,00:00.0,0x0000000000392158,7,NULL,NULL,NULL,NULL
1453,MR Repeat Use as CMS,MR Repeat Use as CMS,7,1,2,4,3,3,1,5,2,,128,1,3,1,96,00:00.0,0x0000000000392159,7,NULL,NULL,NULL,NULL
1454,Paula Do Not Use Plz,Paula Do Not Use Plz,6,1,1,5,4,1,1,6,1,VPA,122,3,3,1,91,00:00.0,0x000000000039215A,7,NULL,NULL,NULL,NULL
1455,Paula Do Not Use Plz,Paula Do Not Use Plz,6,1,1,5,4,1,1,6,1,VPA,122,4,3,1,98,00:00.0,0x000000000039215B,7,NULL,NULL,NULL,NULL
1456,MR Variation Worksharing as CMS (60 day),MR Variation Worksharing as CMS (60 day),13,1,2,11,3,3,1,5,2,VPA,80,2,3,1,42,00:00.0,0x000000000039215C,7,NULL,NULL,NULL,NULL
1457,MR Variation Worksharing as CMS (90 day),MR Variation Worksharing as CMS (90 day),13,1,2,11,3,3,1,5,2,VPA,81,2,3,1,42,00:00.0,0x000000000039215D,7,NULL,NULL,NULL,NULL
1458,ASMF,ASMF,6,1,2,5,3,NULL,1,NULL,1,DMF,95,2,3,1,42,00:00.0,0x000000000039215E,7,NULL,NULL,NULL,NULL
1459,MR Variation Worksharing as CMS (30 day),MR Variation Worksharing as CMS (30 day),13,1,2,11,3,3,1,5,2,VPA,126,2,3,1,42,00:00.0,0x000000000039215F,7,NULL,NULL,NULL,NULL
1460,ASMF,ASMF,6,1,2,5,3,NULL,1,NULL,1,DMF,95,3,3,1,42,00:00.0,0x0000000000392160,7,NULL,NULL,NULL,NULL
1461,Batch Specific Request,Batch Specific Request,13,1,2,4,3,1,1,5,2,VPA,45,3,3,1,42,00:00.0,0x0000000000392161,7,NULL,NULL,NULL,NULL
1462,Cent Variation Type IA as Rapp,Cent Variation Type IA as Rapp,13,1,2,11,1,3,1,5,2,,84,2,3,1,42,00:00.0,0x0000000000392162,7,NULL,NULL,NULL,NULL
1463,Cent Variation Type IB as Rapp,Cent Variation Type IB as Rapp,13,1,2,11,1,3,1,5,2,,49,2,3,1,42,00:00.0,0x0000000000392163,7,NULL,NULL,NULL,NULL
1464,Cent Variation Type II as Co-rapp (30 day),Cent Variation Type II as Co-rapp (30 day),13,1,2,11,1,3,1,5,2,,87,2,3,1,42,00:00.0,0x0000000000392164,7,NULL,NULL,NULL,NULL
1465,Cent Variation Type II as Co-rapp (60 day),Cent Variation Type II as Co-rapp (60 day),13,1,2,11,1,3,1,5,2,,88,2,3,1,42,00:00.0,0x0000000000392165,7,NULL,NULL,NULL,NULL
1466,Cent Variation Type II as Co-rapp (90 day),Cent Variation Type II as Co-rapp (90 day),13,1,2,11,1,3,1,5,2,,89,2,3,1,42,00:00.0,0x0000000000392166,7,NULL,NULL,NULL,NULL
1467,Cent Variation Type II as Rapp (30 day),Cent Variation Type II as Rapp (30 day),13,1,2,11,1,3,1,5,2,,85,2,3,1,42,00:00.0,0x0000000000392167,7,NULL,NULL,NULL,NULL
1468,Cent Variation Type II as Rapp (60 day),Cent Variation Type II as Rapp (60 day),13,1,2,11,1,3,1,5,2,,91,2,3,1,42,00:00.0,0x0000000000392168,7,NULL,NULL,NULL,NULL
1469,Cent Variation Worksharing as Rapp,Cent Variation Worksharing as Rapp,13,1,2,11,1,3,1,5,2,,50,2,3,1,42,00:00.0,0x0000000000392169,7,NULL,NULL,NULL,NULL
1470,Centralised Referral,Centralised Referral,6,1,2,4,1,3,1,NULL,1,,75,2,3,1,42,00:00.0,0x000000000039216A,7,NULL,NULL,NULL,NULL
1471,Centralised Renewal as Co-Rapp,Centralised Renewal as Co-Rapp,8,1,2,10,1,3,1,5,2,,117,2,3,1,42,00:00.0,0x000000000039216B,7,NULL,NULL,NULL,NULL
1472,Centralised Renewal as Rapp,Centralised Renewal as Rapp,8,1,2,10,1,3,1,5,2,,125,2,3,1,42,00:00.0,0x000000000039216C,7,NULL,NULL,NULL,NULL
1473,Centralised Variation as MS,Centralised Variation as MS,13,1,2,11,1,3,1,5,2,,86,2,3,1,42,00:00.0,0x000000000039216D,7,NULL,NULL,NULL,NULL
1474,Classification Enquiry SIT,Classification Enquiry SIT,1,1,2,2,4,3,1,5,1,,127,2,3,1,42,00:00.0,0x000000000039216E,7,NULL,NULL,NULL,NULL
1475,Clinical Trial,Clinical Trial,6,1,2,5,4,3,1,5,1,VPA,70,2,3,1,42,00:00.0,0x000000000039216F,7,NULL,NULL,NULL,NULL
1476,Clinical Trial Variation,Clinical Trial Variation,13,1,2,11,4,3,1,5,2,VPA,71,2,3,1,42,00:00.0,0x0000000000392170,7,NULL,NULL,NULL,NULL
1477,Follow-up measure,Follow-up measure,10,1,2,4,4,3,1,5,2,VPA,72,2,3,1,42,00:00.0,0x0000000000392171,7,NULL,NULL,NULL,NULL
1478,Homeopathic Renewal,Homeopathic Renewal,8,1,2,10,4,3,1,5,2,HoVR,97,4,3,1,42,00:00.0,0x0000000000392172,7,NULL,NULL,NULL,NULL
1479,Homeopathic Variation,Homeopathic Variation,13,1,2,11,4,3,1,5,2,HoVR,98,2,3,1,42,00:00.0,0x0000000000392173,7,NULL,NULL,NULL,NULL
1480,Marketing Status Notification SIT,Marketing Status Notification SIT,7,1,2,4,4,3,1,5,2,VPA,43,3,3,1,42,00:00.0,0x0000000000392174,7,NULL,NULL,NULL,NULL
1481,MR Renewal as CMS,MR Renewal as CMS,8,1,2,10,3,3,1,5,2,VPA,115,2,3,1,42,00:00.0,0x0000000000392175,7,NULL,NULL,NULL,NULL
1482,MR Renewal as RMS,MR Renewal as RMS,8,1,2,10,3,3,1,5,2,VPA,35,2,3,1,42,00:00.0,0x0000000000392176,7,NULL,NULL,NULL,NULL
1483,MR Repeat Use as CMS,MR Repeat Use as CMS,7,1,2,4,3,3,1,5,2,VPA,128,2,3,1,42,00:00.0,0x0000000000392177,7,NULL,NULL,NULL,NULL
1484,MR Repeat Use as RMS,MR Repeat Use as RMS,6,1,2,5,3,3,1,5,2,VPA,105,2,3,1,42,00:00.0,0x0000000000392178,7,NULL,NULL,NULL,NULL
1485,MR Variation Type IA as CMS,MR Variation Type IA as CMS,13,1,2,11,3,3,1,5,2,VPA,46,6,3,1,42,00:00.0,0x0000000000392179,7,NULL,NULL,NULL,NULL
1486,MR Variation Type IA as RMS,MR Variation Type IA as RMS,13,1,2,11,3,3,1,5,2,VPA,48,3,3,1,42,00:00.0,0x000000000039217A,7,NULL,NULL,NULL,NULL
1487,MR Variation Type IA EXP as CMS,MR Variation Type IA EXP as CMS,13,1,2,11,3,3,1,5,2,VPA,112,2,3,1,42,00:00.0,0x000000000039217B,7,NULL,NULL,NULL,NULL
1488,MR Variation Type IB as CMS - SIT,MR Variation Type IB as CMS - SIT,13,1,2,11,3,3,1,5,2,VPA,29,3,3,1,42,00:00.0,0x000000000039217C,7,NULL,NULL,NULL,NULL
1489,MR Variation Type IB as RMS,MR Variation Type IB as RMS,13,1,2,11,3,3,1,5,2,VPA,52,3,3,1,42,00:00.0,0x000000000039217D,7,NULL,NULL,NULL,NULL
1490,MR Variation Type IB EXP as CMS,MR Variation Type IB EXP as CMS,13,1,2,11,3,3,1,5,2,VPA,113,2,3,1,42,00:00.0,0x000000000039217E,7,NULL,NULL,NULL,NULL
1491,MR Variation Type II as CMS (30 day),MR Variation Type II as CMS (30 day),13,1,2,11,3,3,1,5,2,VPA,94,2,3,1,42,00:00.0,0x000000000039217F,7,NULL,NULL,NULL,NULL
1492,MR Variation Type II as CMS (60 day),MR Variation Type II as CMS (60 day),13,1,2,11,3,3,1,5,2,VPA,96,2,3,1,42,00:00.0,0x0000000000392180,7,NULL,NULL,NULL,NULL
1493,MR Variation Type II as CMS (90 day),MR Variation Type II as CMS (90 day),13,1,2,11,3,3,1,5,2,VPA,100,2,3,1,42,00:00.0,0x0000000000392181,7,NULL,NULL,NULL,NULL
1494,MR Variation Type II as RMS (30 day),MR Variation Type II as RMS (30 day),13,1,2,11,3,3,1,5,2,VPA,83,3,3,1,42,00:00.0,0x0000000000392182,7,NULL,NULL,NULL,NULL
1495,MR Variation Type II as RMS (60 day),MR Variation Type II as RMS (60 day),13,1,2,11,3,3,1,5,2,VPA,2,6,3,1,42,00:00.0,0x0000000000392183,7,NULL,NULL,NULL,NULL
1496,MR Variation Type II as RMS (90 day),MR Variation Type II as RMS (90 day),13,1,2,11,3,3,1,5,2,VPA,82,3,3,1,42,00:00.0,0x0000000000392184,7,NULL,NULL,NULL,NULL
1497,MR Variation Worksharing as CMS (30 day),MR Variation Worksharing as CMS (30 day),13,1,2,11,3,3,1,5,2,VPA,126,3,3,1,42,00:00.0,0x0000000000392185,7,NULL,NULL,NULL,NULL
1498,MR Variation Worksharing as CMS (60 day),MR Variation Worksharing as CMS (60 day),13,1,2,11,3,3,1,5,2,VPA,80,3,3,1,42,00:00.0,0x0000000000392186,7,NULL,NULL,NULL,NULL
1499,MR Variation Worksharing as CMS (90 day),MR Variation Worksharing as CMS (90 day),13,1,2,11,3,3,1,5,2,VPA,81,3,3,1,42,00:00.0,0x0000000000392187,7,NULL,NULL,NULL,NULL
1500,Data Rework,Data Rework,7,1,2,4,3,3,1,5,2,VPA,111,2,3,1,42,00:00.0,0x0000000000392188,7,NULL,NULL,NULL,NULL
1501,New - Centralised as Rapp,New - Centralised as Rapp,6,1,2,5,1,3,1,5,1,,32,2,3,1,42,00:00.0,0x0000000000392189,7,NULL,NULL,NULL,NULL
1502,PSUR - as P-CMS,PSUR - as P-CMS,10,1,2,9,3,3,1,5,2,VPA,44,2,3,1,42,00:00.0,0x000000000039218A,7,NULL,NULL,NULL,NULL
1503,PSUR - MR as RMS,PSUR - MR as RMS,10,1,2,9,3,3,1,5,2,VPA,9,3,3,1,42,00:00.0,0x000000000039218B,7,NULL,NULL,NULL,NULL
1504,Scientific Advice - SIT,Scientific Advice - SIT,1,1,2,4,3,3,1,5,1,,36,3,3,1,42,00:00.0,0x000000000039218C,7,NULL,NULL,NULL,NULL
1505,Test Case Permissions,Test Case Permissions,6,1,2,5,4,1,1,7,1,VPA,51,4,3,1,42,00:00.0,0x000000000039218D,7,NULL,NULL,NULL,NULL
1506,Test PDF,Test PDF,13,1,1,11,4,NULL,1,NULL,2,VPA,42,2,3,1,42,00:00.0,0x000000000039218E,7,NULL,NULL,NULL,NULL
1507,Transfer before Authorisation - SIT,Transfer before Authorisation - SIT,12,1,2,13,3,3,1,5,2,VPA,33,2,3,1,42,00:00.0,0x000000000039218F,7,NULL,NULL,NULL,NULL
1508,kevin human,kevin human,13,1,2,11,1,3,1,5,2,,129,1,3,1,42,00:00.0,0x0000000000392190,7,NULL,NULL,NULL,NULL
1509,kevin human,kevin human,6,1,2,11,1,3,1,5,2,,129,2,3,1,42,00:00.0,0x0000000000392191,7,NULL,NULL,NULL,NULL
1510,HK do not use New Variation Case Type Test,HK do not use New Variation Case Type Test,13,1,1,11,4,NULL,1,NULL,2,VPA,124,2,3,1,146,00:00.0,0x0000000000392192,7,NULL,NULL,NULL,NULL
1511,HK do not use New Variation Case Type Test,HK do not use New Variation Case Type Test,13,1,1,11,4,NULL,1,NULL,2,VPA,124,3,3,1,146,00:00.0,0x0000000000392193,7,NULL,NULL,NULL,NULL
1512,Cent Variation Type IA as Rapp,Cent Variation Type IA as Rapp,13,1,2,11,1,3,1,5,2,,84,3,3,1,42,00:00.0,0x0000000000392194,7,NULL,NULL,NULL,NULL
1513,Cent Variation Type IB as Rapp,Cent Variation Type IB as Rapp,13,1,2,11,1,3,1,5,2,,49,3,3,1,42,00:00.0,0x0000000000392195,7,NULL,NULL,NULL,NULL
1514,MR Variation Type IB as RMS,MR Variation Type IB as RMS,13,1,2,11,3,3,1,5,2,VPA,52,4,3,1,146,00:00.0,0x0000000000392196,7,NULL,NULL,NULL,NULL
1515,13.12.16 Exisiting - Variation,13.12.16 Exisiting - Variation,13,1,1,11,4,NULL,1,NULL,2,VPA,56,3,3,1,20,00:00.0,0x0000000000392197,7,NULL,NULL,NULL,NULL
1516,13.12.16 Exisiting - Variation,13.12.16 Exisiting - Variation,13,1,2,11,4,NULL,1,NULL,2,VPA,56,4,3,1,21,00:00.0,0x0000000000392198,7,NULL,NULL,NULL,NULL
1517,PSUR - as P-CMS,PSUR - as P-CMS,10,1,2,9,3,3,1,5,2,VPA,44,3,3,1,42,00:00.0,0x0000000000392199,7,NULL,NULL,NULL,NULL
1518,ReportTester1,ReportTester1,6,1,2,5,4,NULL,1,NULL,1,VPA,130,1,3,1,42,00:00.0,0x000000000039219A,7,NULL,NULL,NULL,NULL
1519,ReportTester2,ReportTester2,6,1,2,5,4,NULL,1,NULL,1,VPA,131,1,3,1,42,00:00.0,0x000000000039219B,7,NULL,NULL,NULL,NULL
1520,ReportTester3,ReportTester3,6,1,2,5,4,NULL,1,NULL,1,VPA,132,1,3,1,42,00:00.0,0x000000000039219C,7,NULL,NULL,NULL,NULL
1521,ReportTester1,ReportTester1,6,1,2,5,4,NULL,1,NULL,1,VPA,130,2,3,1,42,00:00.0,0x000000000039219D,7,NULL,NULL,NULL,NULL
1522,ReportTester2,ReportTester2,6,1,2,5,4,NULL,1,NULL,1,VPA,131,2,3,1,42,00:00.0,0x000000000039219E,7,NULL,NULL,NULL,NULL
1523,ReportTester4,ReportTester4,6,1,2,5,4,NULL,1,NULL,1,VPA,133,1,3,1,42,00:00.0,0x000000000039219F,7,NULL,NULL,NULL,NULL
1524,ReportTester2,ReportTester2,13,1,2,11,4,NULL,1,NULL,2,VPA,131,3,3,1,42,00:00.0,0x00000000003921A0,7,NULL,NULL,NULL,NULL
1525,ReportTester3,ReportTester3,1,1,2,2,4,NULL,1,NULL,1,VPA,132,2,3,1,42,00:00.0,0x00000000003921A1,7,NULL,NULL,NULL,NULL
1526,ReportTester4,ReportTester4,7,1,2,4,4,NULL,1,NULL,1,VPA,133,2,3,1,42,00:00.0,0x00000000003921A2,7,NULL,NULL,NULL,NULL
1527,ReportTester3,ReportTester3,8,1,2,10,4,NULL,1,NULL,2,VPA,132,3,3,1,42,00:00.0,0x00000000003921A3,7,NULL,NULL,NULL,NULL
1528,ReportTester4,ReportTester4,6,1,2,4,4,NULL,1,NULL,1,VPA,133,3,3,1,42,00:00.0,0x00000000003921A4,7,NULL,NULL,NULL,NULL
1529,Variation Case Test 2 HK Do not change,Variation Case Test 2 HK Do not change,13,1,1,11,4,NULL,1,NULL,2,VPA,63,5,3,1,59,00:00.0,0x00000000003921A5,7,NULL,NULL,NULL,NULL
1530,Variation Case Test 2 HK Do not change,Variation Case Test 2 HK Do not change,13,1,1,11,4,NULL,1,NULL,2,VPA,63,6,3,1,59,00:00.0,0x00000000003921A6,7,NULL,NULL,NULL,NULL
1531,New - National - SIT,New - National - SIT,6,1,2,5,4,3,1,NULL,1,VPA,26,7,3,1,42,00:00.0,0x00000000003921A7,7,NULL,NULL,NULL,NULL
1532,New - National - SIT,New - National - SIT,6,1,2,5,4,3,1,NULL,1,VPA,26,8,3,1,42,00:00.0,0x00000000003921A8,7,NULL,NULL,NULL,NULL
1533,New - National - SIT,New - National - SIT,6,1,2,5,4,3,1,NULL,1,VPA,26,9,3,1,42,00:00.0,0x00000000003921A9,7,NULL,NULL,NULL,NULL
1534,New - Decentralised as RMS,New - Decentralised as RMS,6,1,2,5,2,3,1,5,1,VPA,40,3,3,1,42,00:00.0,0x00000000003921AA,7,NULL,NULL,NULL,NULL
1535,milestone test case type,milestone test case type,13,1,1,11,3,NULL,1,NULL,2,,134,1,3,1,42,00:00.0,0x00000000003921AB,7,NULL,NULL,NULL,NULL
1536,New - National - SIT,New - National - SIT,6,1,2,5,4,3,1,NULL,1,VPA,26,10,3,1,42,00:00.0,0x00000000003921AC,1,NULL,NULL,NULL,NULL
1538,IC,IC,6,1,2,5,4,NULL,1,NULL,1,,135,1,1,1,42,00:00.0,0x00000000003921AD,7,NULL,NULL,NULL,NULL
1539,New - National - SIT,New - National - SIT,6,1,2,5,4,3,1,NULL,1,VPA,26,11,3,1,42,00:00.0,0x00000000003921AE,1,NULL,NULL,NULL,NULL
1540,Homeopathic Renewal,Homeopathic Renewal,8,1,2,10,4,3,1,5,2,HoVR,97,5,3,1,42,00:00.0,0x00000000003921AF,3,NULL,NULL,NULL,NULL
1541,Clinical Trial,Clinical Trial,6,1,2,5,4,3,1,5,1,VPA,70,3,3,1,42,00:00.0,0x00000000003921B0,7,NULL,NULL,NULL,NULL
1542,National Renewal,National Renewal,8,1,2,10,4,3,1,5,2,,120,2,3,1,42,00:00.0,0x00000000003921B1,3,NULL,NULL,NULL,NULL
1543,Transfer,Transfer,12,1,2,13,3,3,1,5,2,,34,5,3,1,42,00:00.0,0x00000000003921B2,5,NULL,NULL,NULL,NULL
1544,Transfer,Transfer,12,1,2,13,3,3,1,5,2,,34,6,3,1,42,00:00.0,0x00000000003921B3,5,NULL,NULL,NULL,NULL
1545,Transfer,Transfer,12,1,2,13,3,3,1,5,2,,34,7,3,1,42,00:00.0,0x00000000003921B4,5,NULL,NULL,NULL,NULL
1546,New - Homeopathic SIT,New - Homeopathic SIT,6,1,2,5,4,3,1,5,1,HoVR,31,3,3,1,42,00:00.0,0x00000000003921B5,6,NULL,NULL,NULL,NULL
1547,New Decentralised as CMS,New Decentralised as CMS,6,1,2,5,2,1,1,5,1,VPA,107,2,3,1,42,00:00.0,0x00000000003921B6,2,NULL,NULL,NULL,NULL
1548,New - MR as CMS,New - MR as CMS,6,1,2,5,3,3,1,NULL,1,VPA,93,2,3,1,42,00:00.0,0x00000000003921B7,2,NULL,NULL,NULL,NULL
1549,MR Renewal as RMS,MR Renewal as RMS,8,1,2,10,3,3,1,5,2,VPA,35,3,3,1,42,00:00.0,0x00000000003921B8,4,NULL,NULL,NULL,NULL
1550,MR Renewal as CMS,MR Renewal as CMS,8,1,2,10,3,3,1,5,2,VPA,115,3,3,1,42,00:00.0,0x00000000003921B9,4,NULL,NULL,NULL,NULL
1551,New - PPA,New - PPA,6,1,2,5,4,3,1,5,1,PVPA,92,2,3,1,42,00:00.0,0x0000000000C58E3A,1,NULL,NULL,NULL,NULL
1552,Variation Case Test 2 HK Do not change,Variation Case Test 2 HK Do not change,13,1,1,11,4,NULL,1,NULL,2,VPA,63,7,3,1,42,00:00.0,0x00000000003921BB,7,NULL,NULL,NULL,NULL
1553,Variation Case Test 2 HK Do not change,Variation Case Test 2 HK Do not change,13,1,1,11,4,NULL,1,NULL,2,VPA,63,8,3,1,42,09:15.3,0x00000000003921BC,7,NULL,NULL,NULL,NULL
1554,Variation Case Test 3 HK Do not change,Variation Case Test 3 HK Do not change,13,1,1,11,4,NULL,1,NULL,2,VPA,136,1,3,1,42,00:00.0,0x00000000003921BD,7,NULL,NULL,NULL,NULL
1555,Variation Case Test 3 HK Do not change,Variation Case Test 3 HK Do not change,13,1,1,11,4,NULL,1,NULL,2,VPA,136,2,3,1,42,00:00.0,0x00000000003921BE,7,NULL,NULL,NULL,NULL
1556,PSUR - Centralised as Rapp,PSUR - Centralised as Rapp,10,1,2,9,1,3,1,5,2,,109,2,3,1,42,00:00.0,0x00000000003921BF,7,NULL,NULL,NULL,NULL
1557,PSUR - MR as RMS,PSUR - MR as RMS,10,1,2,9,3,3,1,5,2,VPA,9,4,3,1,42,00:00.0,0x00000000003921C0,7,NULL,NULL,NULL,NULL
1558,PSUR - MR as CMS,PSUR - MR as CMS,10,1,2,9,3,3,1,5,2,VPA,108,2,3,1,42,00:00.0,0x00000000003921C1,7,NULL,NULL,NULL,NULL
