CaseID,InternationalIdentifier,EUProcedureNumber,CaseTypeID,CaseTypeGroupVersionNumber,CaseStatusTypeID,CaseTriggerReasonID,CreatedDate,CaseCategoryID,CaseLegacyID,CaseApprovalStatusTypeID,CaseApprovalDate,ConcurrencyRowVersion,Actual_Date
228,NULL,NULL,2859,120,3,1,27/11/2005,1,7000262,1,31/10/2006,0x0000000007D3F0B5,#N/A
229,NULL,NULL,2859,120,4,1,27/11/2005,1,7000263,-999,01/01/2001,0x0000000007D3F0B6,#N/A
230,NULL,NULL,2859,120,3,1,27/11/2005,1,7000264,1,30/04/2007,0x0000000007D3F0B7,#N/A
231,NULL,IE/V/0174/001       ,2860,35,3,1,27/11/2005,1,7000265,1,30/11/2005,0x0000000007D3F0B8,#N/A
232,NULL,IE/V/0175/001       ,2860,35,3,1,27/11/2005,1,7000266,1,30/11/2005,0x0000000007D3F0B9,#N/A
233,NULL,UK/V/0129/01/00     ,2842,115,3,1,27/11/2005,1,7000267,1,02/11/2006,0x0000000007D3F0BA,#N/A
234,NULL,NULL,2859,120,3,1,27/11/2005,1,7000268,1,25/07/2006,0x0000000007D3F0BB,#N/A
235,NULL,FR/V/117/01/000/00  ,2842,115,3,1,27/11/2005,1,7000269,1,21/12/2007,0x0000000007D3F0BC,#N/A
236,NULL,FR/V/0129/01        ,2842,115,3,1,27/11/2005,1,7000270,1,13/11/2006,0x0000000007D3F0BD,#N/A
237,NULL,UK/V/0146/01/000/00 ,2842,115,3,1,27/11/2005,1,7000271,1,04/07/2007,0x0000000007D3F0BE,#N/A
238,NULL,NULL,2859,120,3,1,27/11/2005,1,7000272,1,08/08/2006,0x0000000007D3F0BF,#N/A
239,NULL,NULL,2859,120,3,1,27/11/2005,1,7000273,1,17/07/2006,0x0000000007D3F0C0,#N/A
240,NULL,NULL,2859,120,3,1,27/11/2005,1,7000274,1,02/02/2006,0x0000000007D3F0C1,#N/A
241,NULL,NULL,2859,120,3,1,27/11/2005,1,7000275,1,21/12/2007,0x0000000007D3F0C2,#N/A
242,NULL,NULL,2859,120,3,1,27/11/2005,1,7000276,1,28/09/2007,0x0000000007D3F0C3,#N/A
243,NULL,NULL,2859,120,3,1,27/11/2005,1,7000277,1,02/02/2006,0x0000000007D3F0C4,#N/A
244,NULL,NULL,2859,120,3,1,27/11/2005,1,7000278,1,13/03/2006,0x0000000007D3F0C5,#N/A
245,NULL,NULL,2859,120,3,1,27/11/2005,1,7000279,1,09/12/2005,0x0000000007D3F0C6,#N/A
246,NULL,NULL,2859,120,3,1,27/11/2005,1,7000280,1,15/05/2006,0x0000000007D3F0C7,#N/A
247,NULL,NULL,2859,120,3,1,27/11/2005,1,7000281,1,29/05/2006,0x0000000007D3F0C8,#N/A
248,NULL,NULL,2859,120,3,1,27/11/2005,1,7000282,1,27/06/2006,0x0000000007D3F0C9,#N/A
249,NULL,NULL,2859,120,3,1,27/11/2005,1,7000283,1,28/11/2007,0x0000000007D3F0CA,#N/A
250,NULL,UK/V/0145/001/000   ,2842,115,3,1,27/11/2005,1,7000284,1,03/03/2006,0x0000000007D3F0CB,#N/A
251,NULL,UK/V/0142/001/000   ,2842,115,3,1,27/11/2005,1,7000285,1,26/01/2007,0x0000000007D3F0CC,#N/A
252,NULL,UK/V/0011/001       ,2842,115,4,1,27/11/2005,1,7000286,-999,01/01/2001,0x0000000007D3F0CD,#N/A
253,NULL,UK/V/0010/001       ,2842,115,4,1,27/11/2005,1,7000287,-999,01/01/2001,0x0000000007D3F0CE,#N/A
254,NULL,DE/V/0214/001/000/00,2842,115,3,1,27/11/2005,1,7000288,1,03/03/2006,0x0000000007D3F0CF,#N/A
255,NULL,NL/V/105/001        ,2842,115,3,1,27/11/2005,1,7000289,1,28/04/2006,0x0000000007D3F0D0,#N/A
256,NULL,NULL,2859,120,3,1,27/11/2005,1,7000290,1,25/07/2006,0x0000000007D3F0D1,#N/A
257,NULL,NULL,2859,120,3,1,27/11/2005,1,7000291,1,10/10/2006,0x0000000007D3F0D2,#N/A
258,NULL,NULL,2859,120,3,1,27/11/2005,1,7000292,1,21/02/2007,0x0000000007D3F0D3,#N/A
259,NULL,NULL,2859,120,3,1,27/11/2005,1,7000293,1,18/10/2006,0x0000000007D3F0D4,#N/A
260,NULL,IR/V/0105/001/000   ,2860,35,3,1,27/11/2005,1,7000294,1,13/12/2005,0x0000000007D3F0D5,#N/A
261,NULL,NULL,2859,120,3,1,27/11/2005,1,7000295,1,13/11/2006,0x0000000007D3F0D6,#N/A
262,NULL,NULL,2859,120,3,1,27/11/2005,1,7000296,1,02/11/2006,0x0000000007D3F0D7,#N/A
263,NULL,NULL,2859,120,3,1,27/11/2005,1,7000297,1,21/09/2007,0x0000000007D3F0D8,#N/A
264,NULL,NULL,2859,120,4,1,27/11/2005,1,7000298,-999,01/01/2001,0x0000000007D3F0D9,#N/A
265,NULL,V/C/059/01/0/0      ,2883,125,3,1,27/11/2005,1,7000299,1,10/02/2006,0x0000000007D3F0DA,#N/A
266,NULL,V/C/032/01/0/0      ,2883,125,3,1,27/11/2005,1,7000300,1,29/11/2005,0x0000000007D3F0DB,#N/A
267,NULL,NULL,2842,115,4,1,27/11/2005,1,7000301,-999,01/01/2001,0x0000000007D3F0DC,#N/A
268,NULL,NULL,2861,53,3,1,28/11/2005,1,7000303,1,28/07/2006,0x0000000007D3F0DD,#N/A
269,NULL,NULL,2861,53,3,1,28/11/2005,1,7000304,1,10/02/2006,0x0000000007D3F0DE,#N/A
270,NULL,NULL,2861,53,3,1,28/11/2005,1,7000305,1,10/02/2006,0x0000000007D3F0DF,#N/A
271,NULL,NULL,2861,53,3,1,28/11/2005,1,7000306,1,31/05/2007,0x0000000007D3F0E0,#N/A
272,NULL,FR/V/107/04/00/00   ,2846,100,3,1,28/11/2005,1,7000307,1,24/03/2006,0x0000000007D3F0E1,#N/A
273,NULL,NULL,2861,53,3,1,28/11/2005,1,7000308,1,28/07/2006,0x0000000007D3F0E2,#N/A
274,NULL,NULL,2846,100,4,1,28/11/2005,1,7000309,-999,01/01/2001,0x0000000007D3F0E3,#N/A
275,NULL,NULL,2861,53,3,1,28/11/2005,1,7000310,1,31/05/2007,0x0000000007D3F0E4,#N/A
276,NULL,NULL,2861,53,3,1,28/11/2005,1,7000311,1,27/01/2006,0x0000000007D3F0E5,#N/A
277,NULL,NULL,2861,53,3,1,28/11/2005,1,7000313,1,06/06/2007,0x0000000007D3F0E6,#N/A
278,NULL,FR/V/0124/01/00     ,2846,100,3,1,28/11/2005,1,7000314,1,24/03/2006,0x0000000007D3F0E7,#N/A
279,NULL,NULL,2861,53,3,1,28/11/2005,1,7000315,1,16/02/2006,0x0000000007D3F0E8,#N/A
280,NULL,NULL,2861,53,3,1,28/11/2005,1,7000316,1,06/06/2007,0x0000000007D3F0E9,#N/A
281,NULL,NULL,2861,53,4,1,28/11/2005,1,7000317,-999,01/01/2001,0x0000000007D3F0EA,#N/A
282,NULL,NULL,2867,54,3,1,28/11/2005,1,7000318,1,28/08/2007,0x0000000007D3F0EB,#N/A
283,NULL,NULL,2861,53,3,1,28/11/2005,1,7000319,1,10/02/2006,0x0000000007D3F0EC,#N/A
284,NULL,NULL,2861,53,3,1,28/11/2005,1,7000320,1,06/06/2007,0x0000000007D3F0ED,#N/A
285,NULL,NULL,2861,53,3,1,28/11/2005,1,7000321,1,28/08/2007,0x0000000007D3F0EE,#N/A
286,NULL,NULL,2861,53,3,1,28/11/2005,1,7000322,1,03/08/2007,0x0000000007D3F0EF,#N/A
287,NULL,NULL,2861,53,3,1,28/11/2005,1,7000323,1,10/02/2006,0x0000000007D3F0F0,#N/A
288,NULL,NULL,2861,53,3,1,28/11/2005,1,7000324,1,13/12/2005,0x0000000007D3F0F1,#N/A
289,NULL,UK/V/0155/001/00/0  ,2846,100,3,1,28/11/2005,1,7000325,1,31/03/2006,0x0000000007D3F0F2,#N/A
290,NULL,NULL,2861,53,3,1,28/11/2005,1,7000326,1,30/03/2006,0x0000000007D3F0F3,#N/A
291,NULL,NULL,2861,53,3,1,28/11/2005,1,7000327,1,16/02/2006,0x0000000007D3F0F4,#N/A
292,NULL,NULL,2861,53,3,1,28/11/2005,1,7000328,1,13/12/2005,0x0000000007D3F0F5,#N/A
293,NULL,UK/V/0158/001/00    ,2847,96,3,1,28/11/2005,1,7000329,1,21/04/2006,0x0000000007D3F0F6,#N/A
294,NULL,NULL,2867,54,3,1,28/11/2005,1,7000331,1,13/12/2005,0x0000000007D3F0F7,#N/A
295,NULL,NULL,2867,54,3,1,28/11/2005,1,7000332,1,25/01/2006,0x0000000007D3F0F8,#N/A
296,NULL,NULL,2861,53,3,1,28/11/2005,1,7000333,1,13/12/2005,0x0000000007D3F0F9,#N/A
297,NULL,NULL,2861,53,3,1,28/11/2005,1,7000334,1,10/02/2006,0x0000000007D3F0FA,#N/A
298,NULL,NULL,2861,53,3,1,28/11/2005,1,7000335,1,30/11/2007,0x0000000007D3F0FB,#N/A
299,NULL,UK/V/0158/001/00    ,2861,53,4,1,28/11/2005,1,7000336,-999,01/01/2001,0x0000000007D3F0FC,#N/A
300,NULL,NULL,2868,67,3,1,28/11/2005,1,7000337,1,16/10/2006,0x0000000007D3F0FD,#N/A
301,NULL,NULL,2861,53,3,1,28/11/2005,1,7000338,1,27/01/2006,0x0000000007D3F0FE,#N/A
302,NULL,FR/V/135/01/00      ,2846,100,3,1,28/11/2005,1,7000339,1,10/03/2006,0x0000000007D3F0FF,#N/A
303,NULL,FR/V/135/01/00      ,2846,100,3,1,28/11/2005,1,7000340,1,10/03/2006,0x0000000007D3F101,#N/A
304,NULL,NULL,2861,53,3,1,28/11/2005,1,7000341,1,10/02/2006,0x0000000007D3F102,#N/A
305,NULL,FR/V/135/02/00      ,2846,100,3,1,28/11/2005,1,7000342,1,10/03/2006,0x0000000007D3F103,#N/A
306,NULL,FR/V/135/02/00      ,2846,100,3,1,28/11/2005,1,7000344,1,10/03/2006,0x0000000007D3F104,#N/A
307,NULL,NULL,2861,53,3,1,28/11/2005,1,7000345,1,14/03/2006,0x0000000007D3F105,#N/A
308,NULL,FR/V/135/03/00      ,2846,100,4,1,28/11/2005,1,7000346,1,23/07/2007,0x0000000007D3F106,#N/A
309,NULL,FR/V/135/03/00      ,2759,46,3,1,28/11/2005,1,7000348,1,06/03/2006,0x0000000007D3F107,#N/A
310,NULL,FR/V/135/04/00      ,2846,100,4,1,28/11/2005,1,7000349,-999,01/01/2001,0x0000000007D3F108,#N/A
311,NULL,NULL,2868,67,3,1,28/11/2005,1,7000350,1,22/03/2006,0x0000000007D3F109,#N/A
312,NULL,NULL,2861,53,3,1,28/11/2005,1,7000351,1,10/02/2006,0x0000000007D3F10A,#N/A
313,NULL,NULL,2867,54,4,1,28/11/2005,1,7000352,-999,01/01/2001,0x0000000007D3F10B,#N/A
314,NULL,FR/V/135/04/00      ,2759,46,3,1,28/11/2005,1,7000353,1,06/03/2006,0x0000000007D3F10C,#N/A
315,NULL,NULL,2861,53,3,1,28/11/2005,1,7000354,1,10/02/2006,0x0000000007D3F10D,#N/A
316,NULL,NULL,2861,53,4,1,28/11/2005,1,7000355,-999,01/01/2001,0x0000000007D3F10E,#N/A
317,NULL,NULL,2867,54,3,1,28/11/2005,1,7000356,1,27/01/2006,0x0000000007D3F10F,#N/A
318,NULL,NULL,2861,53,3,1,28/11/2005,1,7000357,1,16/02/2006,0x0000000007D3F110,#N/A
319,NULL,UK/V/0207/001       ,2759,46,3,1,28/11/2005,1,7000358,1,15/03/2006,0x0000000007D3F111,#N/A
320,NULL,NULL,2861,53,3,1,28/11/2005,1,7000359,1,27/01/2006,0x0000000007D3F112,#N/A
321,NULL,UK/V/0207/001       ,2847,96,3,1,28/11/2005,1,7000360,1,28/07/2006,0x0000000007D3F113,#N/A
322,NULL,NULL,2867,54,3,1,28/11/2005,1,7000361,1,15/03/2006,0x0000000007D3F114,#N/A
323,NULL,NULL,2868,67,3,1,28/11/2005,1,7000362,1,15/03/2006,0x0000000007D3F115,#N/A
324,NULL,NULL,2861,53,3,1,28/11/2005,1,7000363,1,15/03/2006,0x0000000007D3F116,#N/A
325,NULL,NULL,2861,53,3,1,28/11/2005,1,7000364,1,06/03/2006,0x0000000007D3F117,#N/A
326,NULL,NULL,2861,53,3,1,28/11/2005,1,7000365,1,15/03/2006,0x0000000007D3F118,#N/A
327,NULL,NULL,2867,54,3,1,28/11/2005,1,7000366,1,08/06/2006,0x0000000007D3F119,#N/A
328,NULL,FR/V/0101/001       ,2847,96,3,1,28/11/2005,1,7000367,1,21/12/2005,0x0000000007D3F11A,#N/A
329,NULL,NULL,2861,53,3,1,28/11/2005,1,7000369,1,11/08/2008,0x0000000007D3F11B,#N/A
330,NULL,NULL,2861,53,3,1,28/11/2005,1,7000370,1,20/08/2007,0x0000000007D3F11C,#N/A
331,NULL,NULL,2867,54,3,1,28/11/2005,1,7000371,1,17/01/2006,0x0000000007D3F11D,#N/A
332,NULL,UK/V/0133/01/000/00 ,2847,96,3,1,28/11/2005,1,7000372,1,29/06/2006,0x0000000007D3F11E,#N/A
333,NULL,NULL,2861,53,3,1,28/11/2005,1,7000373,1,22/10/2007,0x0000000007D3F11F,#N/A
334,NULL,NULL,2861,53,4,1,28/11/2005,1,7000374,1,26/05/2006,0x0000000007D3F120,#N/A
335,NULL,NULL,2861,53,3,1,28/11/2005,1,7000375,1,31/01/2006,0x0000000007D3F121,#N/A
336,NULL,NL/V/0017/001       ,2759,46,3,1,28/11/2005,1,7000376,1,08/05/2006,0x0000000007D3F122,#N/A
337,NULL,NULL,2867,54,3,1,28/11/2005,1,7000377,1,31/01/2006,0x0000000007D3F123,#N/A
338,NULL,NULL,2861,53,3,1,28/11/2005,1,7000378,1,01/11/2006,0x0000000007D3F124,#N/A
339,NULL,NULL,2759,46,3,1,28/11/2005,1,7000379,1,28/03/2006,0x0000000007D3F125,#N/A
340,NULL,NULL,2867,54,3,1,28/11/2005,1,7000380,1,23/08/2006,0x0000000007D3F126,#N/A
341,NULL,NULL,2868,67,4,1,28/11/2005,1,7000381,-999,01/01/2001,0x0000000007D3F127,#N/A
342,NULL,NULL,2867,54,3,1,28/11/2005,1,7000382,1,31/03/2006,0x0000000007D3F128,#N/A
343,NULL,NULL,2867,54,3,1,28/11/2005,1,7000383,1,23/08/2006,0x0000000007D3F129,#N/A
344,NULL,DE/V/0212/001       ,2861,53,4,1,28/11/2005,1,7000384,1,31/03/2006,0x0000000007D3F12A,#N/A
345,NULL,NULL,2867,54,3,1,28/11/2005,1,7000385,1,23/08/2006,0x0000000007D3F12B,#N/A
346,NULL,UK/V/0205/01        ,2846,100,3,1,28/11/2005,1,7000387,1,17/10/2006,0x0000000007D3F12C,#N/A
347,NULL,UK/V/0205/01/II/003 ,2846,100,3,1,28/11/2005,1,7000388,1,01/11/2006,0x0000000007D3F12D,#N/A
348,NULL,NULL,2868,67,4,1,28/11/2005,1,7000389,1,20/07/2007,0x0000000007D3F12E,#N/A
349,NULL,UK/V/0205/01        ,2846,100,4,1,28/11/2005,1,7000390,-999,01/01/2001,0x0000000007D3F12F,#N/A
350,NULL,NULL,2867,54,3,1,28/11/2005,1,7000391,1,11/01/2006,0x0000000007D3F130,#N/A
351,NULL,IR/V/0144/001       ,2890,103,4,1,28/11/2005,1,7000392,-999,01/01/2001,0x0000000007D3F131,#N/A
352,NULL,NULL,2867,54,3,1,28/11/2005,1,7000393,1,30/01/2006,0x0000000007D3F132,#N/A
353,NULL,NULL,2867,54,4,1,28/11/2005,1,7000394,-999,01/01/2001,0x0000000007D3F133,#N/A
354,NULL,IR/V/0144/001       ,2867,54,3,1,28/11/2005,1,7000395,1,18/10/2006,0x0000000007D3F134,#N/A
355,NULL,NULL,2864,66,3,1,28/11/2005,1,7000396,1,08/02/2006,0x0000000007D3F135,#N/A
356,NULL,NULL,2861,53,4,1,28/11/2005,1,7000397,-999,01/01/2001,0x0000000007D3F136,#N/A
357,NULL,UK/V/0157/001/00    ,2847,96,3,1,28/11/2005,1,7000398,1,11/01/2006,0x0000000007D3F137,#N/A
358,NULL,UK/V/0145/001/000   ,2847,96,3,1,28/11/2005,1,7000399,1,06/03/2006,0x0000000007D3F138,#N/A
359,NULL,NULL,2861,53,3,1,28/11/2005,1,7000400,1,26/01/2006,0x0000000007D3F139,#N/A
360,NULL,UK/V/0145/001/000   ,2867,54,3,1,28/11/2005,1,7000401,1,19/01/2006,0x0000000007D3F13A,#N/A
361,NULL,NULL,2861,53,3,1,28/11/2005,1,7000402,1,17/01/2006,0x0000000007D3F13B,#N/A
362,NULL,UK/V/0142/001/000   ,2846,100,3,1,28/11/2005,1,7000403,1,03/05/2006,0x0000000007D3F13C,#N/A
363,NULL,NULL,2861,53,3,1,28/11/2005,1,7000404,1,17/01/2006,0x0000000007D3F13D,#N/A
364,NULL,NULL,2867,54,3,1,28/11/2005,1,7000405,1,30/01/2006,0x0000000007D3F13E,#N/A
365,NULL,IR/V/0145/001       ,2889,102,4,1,28/11/2005,1,7000406,-999,01/01/2001,0x0000000007D3F13F,#N/A
366,NULL,UK/V/0011/001       ,2861,53,4,1,28/11/2005,1,7000407,-999,01/01/2001,0x0000000007D3F140,#N/A
367,NULL,DE/V/0234/01/000    ,2846,100,3,1,28/11/2005,1,7000408,1,30/03/2006,0x0000000007D3F141,#N/A
368,NULL,IR/V/0108/001       ,2868,67,3,1,28/11/2005,1,7000409,1,08/03/2006,0x0000000007D3F142,#N/A
369,NULL,NULL,2867,54,4,1,28/11/2005,1,7000410,-999,01/01/2001,0x0000000007D3F143,#N/A
370,NULL,IE/V/0177/001       ,2868,67,3,1,28/11/2005,1,7000411,1,24/02/2006,0x0000000007D3F144,#N/A
371,NULL,NULL,2861,53,3,1,28/11/2005,1,7000412,1,14/02/2008,0x0000000007D3F145,#N/A
372,NULL,IE/V/0160/001       ,2889,102,4,1,28/11/2005,1,7000413,-999,01/01/2001,0x0000000007D3F146,#N/A
373,NULL,UK/V/0111/01        ,2847,96,3,1,28/11/2005,1,7000414,1,13/03/2006,0x0000000007D3F147,#N/A
374,NULL,IE/V/0160/001       ,2759,46,4,1,28/11/2005,1,7000415,-999,01/01/2001,0x0000000007D3F148,#N/A
375,NULL,IE/V/0177/001       ,2868,67,3,1,28/11/2005,1,7000416,1,08/03/2006,0x0000000007D3F149,#N/A
376,NULL,NULL,2759,46,4,1,28/11/2005,1,7000417,-999,01/01/2001,0x0000000007D3F14A,#N/A
377,NULL,UK/V/0112/001       ,2847,96,3,1,28/11/2005,1,7000418,1,13/03/2006,0x0000000007D3F14B,#N/A
378,NULL,DE/V/105/01         ,2846,100,4,1,28/11/2005,1,7000419,-999,01/01/2001,0x0000000007D3F14C,#N/A
379,NULL,NULL,2867,54,3,1,28/11/2005,1,7000420,1,02/10/2006,0x0000000007D3F14D,#N/A
380,NULL,DE/V/0105/02        ,2846,100,4,1,28/11/2005,1,7000421,-999,01/01/2001,0x0000000007D3F14E,#N/A
381,NULL,UK/V/0108/001       ,2847,96,3,1,28/11/2005,1,7000422,1,13/03/2006,0x0000000007D3F14F,#N/A
382,NULL,UK/V/0109/001       ,2847,96,3,1,28/11/2005,1,7000423,1,13/03/2006,0x0000000007D3F150,#N/A
383,NULL,UK/V/0110/001       ,2847,96,3,1,28/11/2005,1,7000425,1,13/03/2006,0x0000000007D3F151,#N/A
384,NULL,UK/V/0108/006       ,2847,96,3,1,28/11/2005,1,7000426,1,13/03/2006,0x0000000007D3F152,#N/A
385,NULL,IE/V/0161/001       ,2862,48,4,1,28/11/2005,1,7000427,-999,01/01/2001,0x0000000007D3F153,#N/A
386,NULL,NULL,2867,54,4,1,28/11/2005,1,7000428,1,26/05/2006,0x0000000007D3F154,#N/A
387,NULL,IT/V/113/001        ,2846,100,3,1,28/11/2005,1,7000429,1,17/08/2006,0x0000000007D3F155,#N/A
388,NULL,NULL,2867,54,3,1,28/11/2005,1,7000430,1,01/11/2006,0x0000000007D3F156,#N/A
389,NULL,IE/V/0161/001       ,2889,102,4,1,28/11/2005,1,7000431,-999,01/01/2001,0x0000000007D3F157,#N/A
390,NULL,IT/V/114/01         ,2846,100,3,1,28/11/2005,1,7000432,1,17/08/2006,0x0000000007D3F158,#N/A
391,NULL,IE/V/157/001        ,2868,67,4,1,28/11/2005,1,7000433,-999,01/01/2001,0x0000000007D3F159,#N/A
392,NULL,IT/V/115/01         ,2846,100,3,1,28/11/2005,1,7000434,1,30/06/2006,0x0000000007D3F15A,#N/A
393,NULL,ES/V/100/001        ,2759,46,3,1,28/11/2005,1,7000435,1,13/06/2006,0x0000000007D3F15B,#N/A
394,NULL,ES/V/0104/001/000   ,2759,46,3,1,28/11/2005,1,7000436,1,13/06/2006,0x0000000007D3F15C,#N/A
395,NULL,IT/V/116/01         ,2846,100,3,1,28/11/2005,1,7000437,1,30/06/2006,0x0000000007D3F15D,#N/A
396,NULL,IE/V/157/001        ,2861,53,3,1,28/11/2005,1,7000438,1,03/11/2008,0x0000000007D3F15E,#N/A
397,NULL,FR/V/0153/00        ,2759,46,3,1,28/11/2005,1,7000440,1,10/02/2006,0x0000000007D3F15F,#N/A
398,NULL,UK/V/0170/001/00    ,2759,46,4,1,28/11/2005,1,7000441,-999,01/01/2001,0x0000000007D3F160,#N/A
399,NULL,NULL,2867,54,4,1,28/11/2005,1,7000442,-999,01/01/2001,0x0000000007D3F161,#N/A
400,NULL,DE/V/0207/001       ,2759,46,4,1,28/11/2005,1,7000443,-999,01/01/2001,0x0000000007D3F162,#N/A
401,NULL,NULL,2861,53,3,1,28/11/2005,1,7000444,1,01/11/2006,0x0000000007D3F163,#N/A
402,NULL,NULL,2861,53,3,1,28/11/2005,1,7000446,1,13/12/2005,0x0000000007D3F164,#N/A
403,NULL,FR/V/0148/001       ,2846,100,3,1,28/11/2005,1,7000447,1,23/03/2007,0x0000000007D3F165,#N/A
404,NULL,NULL,2861,53,3,1,28/11/2005,1,7000448,1,15/05/2006,0x0000000007D3F166,#N/A
405,NULL,NULL,2861,53,3,1,28/11/2005,1,7000449,1,25/10/2007,0x0000000007D3F167,#N/A
406,NULL,NULL,2868,67,4,1,28/11/2005,1,7000450,-999,01/01/2001,0x0000000007D3F168,#N/A
407,NULL,IR/V/0129/001       ,2861,53,3,1,28/11/2005,1,7000451,1,15/08/2007,0x0000000007D3F169,#N/A
408,NULL,NULL,2868,67,3,1,28/11/2005,1,7000452,1,30/04/2008,0x0000000007D3F16A,#N/A
409,NULL,NULL,2867,54,3,1,28/11/2005,1,7000453,1,31/03/2006,0x0000000007D3F16B,#N/A
410,NULL,NULL,2861,53,3,1,28/11/2005,1,7000454,1,28/08/2007,0x0000000007D3F16C,#N/A
411,NULL,NULL,2868,67,3,1,28/11/2005,1,7000455,1,15/02/2006,0x0000000007D3F16D,#N/A
412,NULL,NULL,2868,67,3,1,28/11/2005,1,7000456,1,28/07/2006,0x0000000007D3F16E,#N/A
413,NULL,NULL,2861,53,3,1,28/11/2005,1,7000457,1,28/07/2006,0x0000000007D3F16F,#N/A
414,NULL,NULL,2861,53,3,1,28/11/2005,1,7000458,1,01/11/2006,0x0000000007D3F170,#N/A
415,NULL,NULL,2868,67,4,1,28/11/2005,1,7000459,-999,01/01/2001,0x0000000007D3F171,#N/A
416,NULL,NULL,2861,53,3,1,28/11/2005,1,7000460,1,27/01/2006,0x0000000007D3F172,#N/A
417,NULL,NULL,2868,67,3,1,28/11/2005,1,7000461,1,09/02/2006,0x0000000007D3F173,#N/A
418,NULL,NULL,2861,53,3,1,28/11/2005,1,7000462,1,12/10/2006,0x0000000007D3F174,#N/A
419,NULL,FR/V/015/00/        ,2847,96,3,1,28/11/2005,1,7000463,1,02/08/2006,0x0000000007D3F175,#N/A
420,NULL,FR/V/015/00/        ,2759,46,3,1,28/11/2005,1,7000464,1,15/03/2006,0x0000000007D3F176,#N/A
421,NULL,NULL,2861,53,3,1,28/11/2005,1,7000465,1,16/01/2007,0x0000000007D3F177,#N/A
422,NULL,NULL,2759,46,4,1,28/11/2005,1,7000467,-999,01/01/2001,0x0000000007D3F178,#N/A
423,NULL,NULL,2847,96,3,1,28/11/2005,1,7000468,1,27/01/2006,0x0000000007D3F179,#N/A
424,NULL,FR/V/0131/001       ,2759,46,3,1,28/11/2005,1,7000469,1,03/03/2006,0x0000000007D3F17A,#N/A
425,NULL,NULL,2867,54,3,1,28/11/2005,1,7000470,1,27/01/2006,0x0000000007D3F17B,#N/A
426,NULL,NULL,2861,53,3,1,28/11/2005,1,7000471,1,13/12/2005,0x0000000007D3F17C,#N/A
427,NULL,NULL,2867,54,3,1,28/11/2005,1,7000472,1,28/07/2006,0x0000000007D3F17D,#N/A
428,NULL,NULL,2861,53,3,1,28/11/2005,1,7000473,1,09/02/2010,0x0000000007D3F17E,#N/A
429,NULL,NULL,2861,53,3,1,28/11/2005,1,7000475,1,16/01/2007,0x0000000007D3F17F,#N/A
430,NULL,UK/V/0203/001       ,2847,96,3,1,28/11/2005,1,7000476,1,14/03/2006,0x0000000007D3F180,#N/A
431,NULL,NULL,2861,53,3,1,28/11/2005,1,7000477,1,30/06/2006,0x0000000007D3F181,#N/A
432,NULL,NULL,2861,53,3,1,28/11/2005,1,7000478,1,16/01/2007,0x0000000007D3F182,#N/A
433,NULL,NULL,2868,67,3,1,28/11/2005,1,7000479,1,16/03/2006,0x0000000007D3F183,#N/A
434,NULL,NULL,2861,53,3,1,28/11/2005,1,7000480,1,16/01/2007,0x0000000007D3F184,#N/A
435,NULL,NULL,2861,53,3,1,28/11/2005,1,7000481,1,13/12/2005,0x0000000007D3F185,#N/A
436,NULL,UK/V/0126/001/0/0   ,2759,46,4,1,28/11/2005,1,7000482,-999,01/01/2001,0x0000000007D3F186,#N/A
437,NULL,NULL,2861,53,3,1,28/11/2005,1,7000483,1,16/10/2006,0x0000000007D3F187,#N/A
438,NULL,UK/V/0184/001       ,2759,46,3,1,28/11/2005,1,7000484,1,05/01/2006,0x0000000007D3F188,#N/A
439,NULL,NULL,2867,54,3,1,28/11/2005,1,7000485,1,28/06/2006,0x0000000007D3F189,#N/A
440,NULL,FR/V/0132/001       ,2846,100,4,1,28/11/2005,1,7000486,1,22/11/2006,0x0000000007D3F18A,#N/A
441,NULL,NULL,2867,54,3,1,28/11/2005,1,7000487,1,28/06/2006,0x0000000007D3F18B,#N/A
442,NULL,NULL,2867,54,3,1,28/11/2005,1,7000488,1,28/06/2006,0x0000000007D3F18C,#N/A
443,NULL,NULL,2867,54,3,1,28/11/2005,1,7000489,1,28/06/2006,0x0000000007D3F18D,#N/A
444,NULL,NULL,2861,53,3,1,28/11/2005,1,7000490,1,16/10/2006,0x0000000007D3F18E,#N/A
445,NULL,NULL,2867,54,3,1,28/11/2005,1,7000491,1,28/06/2006,0x0000000007D3F18F,#N/A
446,NULL,NULL,2861,53,3,1,28/11/2005,1,7000492,1,16/10/2006,0x0000000007D3F190,#N/A
447,NULL,NULL,2867,54,3,1,28/11/2005,1,7000493,1,28/06/2006,0x0000000007D3F191,#N/A
448,NULL,NULL,2861,53,3,1,28/11/2005,1,7000494,1,01/11/2006,0x0000000007D3F192,#N/A
449,NULL,NULL,2867,54,3,1,28/11/2005,1,7000495,1,28/06/2006,0x0000000007D3F193,#N/A
450,NULL,NULL,2861,53,3,1,28/11/2005,1,7000496,1,13/12/2005,0x0000000007D3F194,#N/A
451,NULL,IR/V/0107/001/00    ,2868,67,3,1,28/11/2005,1,7000497,1,28/05/2007,0x0000000007D3F195,#N/A
452,NULL,NULL,2861,53,3,1,28/11/2005,1,7000498,1,27/01/2006,0x0000000007D3F196,#N/A
453,NULL,NULL,2861,53,3,1,28/11/2005,1,7000499,1,30/03/2006,0x0000000007D3F197,#N/A
